species,stressor,vuln,iucn_sid,src,map_f
sousa plumbea,salinity,0.03776,82031633,iucn,species_ranges/iucn_spp_mol_82031633.csv
sousa plumbea,sedimentation,0.18436,82031633,iucn,species_ranges/iucn_spp_mol_82031633.csv
sousa plumbea,sea_level_rise,0.07832,82031633,iucn,species_ranges/iucn_spp_mol_82031633.csv
sousa plumbea,sst_rise,0.7751,82031633,iucn,species_ranges/iucn_spp_mol_82031633.csv
sousa plumbea,storm_disturbance,0.20849,82031633,iucn,species_ranges/iucn_spp_mol_82031633.csv
sousa plumbea,wildlife_strike,0.44012,82031633,iucn,species_ranges/iucn_spp_mol_82031633.csv
sousa sahulensis,air_temp,0.26202,82031667,iucn,species_ranges/iucn_spp_mol_82031667.csv
sousa sahulensis,biomass_removal,0.7751,82031667,iucn,species_ranges/iucn_spp_mol_82031667.csv
sousa sahulensis,bycatch,0.68488,82031667,iucn,species_ranges/iucn_spp_mol_82031667.csv
sousa sahulensis,entanglement_macroplastic,0.3698,82031667,iucn,species_ranges/iucn_spp_mol_82031667.csv
sousa sahulensis,eutrophication_nutrient_pollution,0.10843,82031667,iucn,species_ranges/iucn_spp_mol_82031667.csv
sousa sahulensis,habitat_loss_degradation,0.21218,82031667,iucn,species_ranges/iucn_spp_mol_82031667.csv
sousa sahulensis,inorganic_pollution,0.20551,82031667,iucn,species_ranges/iucn_spp_mol_82031667.csv
sousa sahulensis,invasive_species,0.23734,82031667,iucn,species_ranges/iucn_spp_mol_82031667.csv
sousa sahulensis,light_pollution,0.31566,82031667,iucn,species_ranges/iucn_spp_mol_82031667.csv
sousa sahulensis,marine_heat_waves,0.15259,82031667,iucn,species_ranges/iucn_spp_mol_82031667.csv
sousa sahulensis,noise_pollution,0.35556,82031667,iucn,species_ranges/iucn_spp_mol_82031667.csv
sousa sahulensis,oceanographic,0.03947,82031667,iucn,species_ranges/iucn_spp_mol_82031667.csv
sousa sahulensis,organic_pollution,0.30464,82031667,iucn,species_ranges/iucn_spp_mol_82031667.csv
sousa sahulensis,plastic_pollution_microplastic,0.0551,82031667,iucn,species_ranges/iucn_spp_mol_82031667.csv
sousa sahulensis,poisons_toxins,0.04222,82031667,iucn,species_ranges/iucn_spp_mol_82031667.csv
sousa sahulensis,salinity,0.03776,82031667,iucn,species_ranges/iucn_spp_mol_82031667.csv
sousa sahulensis,sedimentation,0.18436,82031667,iucn,species_ranges/iucn_spp_mol_82031667.csv
sousa sahulensis,sea_level_rise,0.07832,82031667,iucn,species_ranges/iucn_spp_mol_82031667.csv
sousa sahulensis,sst_rise,0.7751,82031667,iucn,species_ranges/iucn_spp_mol_82031667.csv
sousa sahulensis,storm_disturbance,0.20849,82031667,iucn,species_ranges/iucn_spp_mol_82031667.csv
sousa sahulensis,wildlife_strike,0.44012,82031667,iucn,species_ranges/iucn_spp_mol_82031667.csv
sousa teuszii,air_temp,0.26202,20425,am,species_ranges/am_spp_mol_sousa_teuszii.csv
sousa teuszii,biomass_removal,0.7751,20425,am,species_ranges/am_spp_mol_sousa_teuszii.csv
sousa teuszii,bycatch,0.62193,20425,am,species_ranges/am_spp_mol_sousa_teuszii.csv
sousa teuszii,entanglement_macroplastic,0.26093,20425,am,species_ranges/am_spp_mol_sousa_teuszii.csv
sousa teuszii,eutrophication_nutrient_pollution,0.10843,20425,am,species_ranges/am_spp_mol_sousa_teuszii.csv
sousa teuszii,habitat_loss_degradation,0.21218,20425,am,species_ranges/am_spp_mol_sousa_teuszii.csv
sousa teuszii,inorganic_pollution,0.21456,20425,am,species_ranges/am_spp_mol_sousa_teuszii.csv
sousa teuszii,invasive_species,0.23734,20425,am,species_ranges/am_spp_mol_sousa_teuszii.csv
sousa teuszii,light_pollution,0.31566,20425,am,species_ranges/am_spp_mol_sousa_teuszii.csv
sousa teuszii,marine_heat_waves,0.15259,20425,am,species_ranges/am_spp_mol_sousa_teuszii.csv
sousa teuszii,noise_pollution,0.35556,20425,am,species_ranges/am_spp_mol_sousa_teuszii.csv
sousa teuszii,oceanographic,0.03947,20425,am,species_ranges/am_spp_mol_sousa_teuszii.csv
sousa teuszii,organic_pollution,0.29258,20425,am,species_ranges/am_spp_mol_sousa_teuszii.csv
sousa teuszii,plastic_pollution_microplastic,0.0551,20425,am,species_ranges/am_spp_mol_sousa_teuszii.csv
sousa teuszii,poisons_toxins,0.04222,20425,am,species_ranges/am_spp_mol_sousa_teuszii.csv
sousa teuszii,salinity,0.03776,20425,am,species_ranges/am_spp_mol_sousa_teuszii.csv
sousa teuszii,sedimentation,0.19942,20425,am,species_ranges/am_spp_mol_sousa_teuszii.csv
sousa teuszii,sea_level_rise,0.07832,20425,am,species_ranges/am_spp_mol_sousa_teuszii.csv
sousa teuszii,sst_rise,0.7751,20425,am,species_ranges/am_spp_mol_sousa_teuszii.csv
sousa teuszii,storm_disturbance,0.20849,20425,am,species_ranges/am_spp_mol_sousa_teuszii.csv
sousa teuszii,wildlife_strike,0.41601,20425,am,species_ranges/am_spp_mol_sousa_teuszii.csv
stenella attenuata,air_temp,0,20729,iucn,species_ranges/iucn_spp_mol_20729.csv
stenella attenuata,biomass_removal,0.74821,20729,iucn,species_ranges/iucn_spp_mol_20729.csv
stenella attenuata,bycatch,0.60036,20729,iucn,species_ranges/iucn_spp_mol_20729.csv
stenella attenuata,entanglement_macroplastic,0.32194,20729,iucn,species_ranges/iucn_spp_mol_20729.csv
stenella attenuata,eutrophication_nutrient_pollution,0.10435,20729,iucn,species_ranges/iucn_spp_mol_20729.csv
stenella attenuata,habitat_loss_degradation,0.05203,20729,iucn,species_ranges/iucn_spp_mol_20729.csv
stenella attenuata,inorganic_pollution,0.26453,20729,iucn,species_ranges/iucn_spp_mol_20729.csv
stenella attenuata,invasive_species,0,20729,iucn,species_ranges/iucn_spp_mol_20729.csv
stenella attenuata,light_pollution,0.21167,20729,iucn,species_ranges/iucn_spp_mol_20729.csv
stenella attenuata,marine_heat_waves,0.22285,20729,iucn,species_ranges/iucn_spp_mol_20729.csv
stenella attenuata,noise_pollution,0.49927,20729,iucn,species_ranges/iucn_spp_mol_20729.csv
stenella attenuata,oceanographic,0,20729,iucn,species_ranges/iucn_spp_mol_20729.csv
stenella attenuata,organic_pollution,0.32661,20729,iucn,species_ranges/iucn_spp_mol_20729.csv
stenella attenuata,plastic_pollution_microplastic,0.06757,20729,iucn,species_ranges/iucn_spp_mol_20729.csv
stenella attenuata,poisons_toxins,0.05284,20729,iucn,species_ranges/iucn_spp_mol_20729.csv
stenella attenuata,salinity,0,20729,iucn,species_ranges/iucn_spp_mol_20729.csv
stenella attenuata,sedimentation,0.27798,20729,iucn,species_ranges/iucn_spp_mol_20729.csv
stenella attenuata,sea_level_rise,0,20729,iucn,species_ranges/iucn_spp_mol_20729.csv
stenella attenuata,sst_rise,0.74821,20729,iucn,species_ranges/iucn_spp_mol_20729.csv
stenella attenuata,storm_disturbance,0.20888,20729,iucn,species_ranges/iucn_spp_mol_20729.csv
stenella attenuata,wildlife_strike,0.58415,20729,iucn,species_ranges/iucn_spp_mol_20729.csv
stenella clymene,air_temp,0,20730,iucn,species_ranges/iucn_spp_mol_20730.csv
stenella clymene,biomass_removal,0.7417,20730,iucn,species_ranges/iucn_spp_mol_20730.csv
stenella clymene,bycatch,0.66842,20730,iucn,species_ranges/iucn_spp_mol_20730.csv
stenella clymene,entanglement_macroplastic,0.48168,20730,iucn,species_ranges/iucn_spp_mol_20730.csv
stenella clymene,eutrophication_nutrient_pollution,0.207,20730,iucn,species_ranges/iucn_spp_mol_20730.csv
stenella clymene,habitat_loss_degradation,0.1033,20730,iucn,species_ranges/iucn_spp_mol_20730.csv
stenella clymene,inorganic_pollution,0.14384,20730,iucn,species_ranges/iucn_spp_mol_20730.csv
stenella clymene,invasive_species,0,20730,iucn,species_ranges/iucn_spp_mol_20730.csv
stenella clymene,light_pollution,0.21009,20730,iucn,species_ranges/iucn_spp_mol_20730.csv
stenella clymene,marine_heat_waves,0.23835,20730,iucn,species_ranges/iucn_spp_mol_20730.csv
stenella clymene,noise_pollution,0.4954,20730,iucn,species_ranges/iucn_spp_mol_20730.csv
stenella clymene,oceanographic,0.24476,20730,iucn,species_ranges/iucn_spp_mol_20730.csv
stenella clymene,organic_pollution,0.30616,20730,iucn,species_ranges/iucn_spp_mol_20730.csv
stenella clymene,plastic_pollution_microplastic,0.06703,20730,iucn,species_ranges/iucn_spp_mol_20730.csv
stenella clymene,poisons_toxins,0.05241,20730,iucn,species_ranges/iucn_spp_mol_20730.csv
stenella clymene,salinity,0.1886,20730,iucn,species_ranges/iucn_spp_mol_20730.csv
stenella clymene,sedimentation,0.16061,20730,iucn,species_ranges/iucn_spp_mol_20730.csv
stenella clymene,sea_level_rise,0,20730,iucn,species_ranges/iucn_spp_mol_20730.csv
stenella clymene,sst_rise,0.7417,20730,iucn,species_ranges/iucn_spp_mol_20730.csv
stenella clymene,storm_disturbance,0.27624,20730,iucn,species_ranges/iucn_spp_mol_20730.csv
stenella clymene,wildlife_strike,0.62049,20730,iucn,species_ranges/iucn_spp_mol_20730.csv
stenella coeruleoalba,air_temp,0,20731,iucn,species_ranges/iucn_spp_mol_20731.csv
stenella coeruleoalba,air_temp,0,16674437,iucn,species_ranges/iucn_spp_mol_16674437.csv
stenella coeruleoalba,biomass_removal,0.74821,20731,iucn,species_ranges/iucn_spp_mol_20731.csv
stenella coeruleoalba,biomass_removal,0.74821,16674437,iucn,species_ranges/iucn_spp_mol_16674437.csv
stenella coeruleoalba,bycatch,0.60036,20731,iucn,species_ranges/iucn_spp_mol_20731.csv
stenella coeruleoalba,bycatch,0.60036,16674437,iucn,species_ranges/iucn_spp_mol_16674437.csv
stenella coeruleoalba,entanglement_macroplastic,0.32194,20731,iucn,species_ranges/iucn_spp_mol_20731.csv
stenella coeruleoalba,entanglement_macroplastic,0.32194,16674437,iucn,species_ranges/iucn_spp_mol_16674437.csv
stenella coeruleoalba,eutrophication_nutrient_pollution,0.10435,20731,iucn,species_ranges/iucn_spp_mol_20731.csv
stenella coeruleoalba,eutrophication_nutrient_pollution,0.10435,16674437,iucn,species_ranges/iucn_spp_mol_16674437.csv
stenella coeruleoalba,habitat_loss_degradation,0.05203,20731,iucn,species_ranges/iucn_spp_mol_20731.csv
stenella coeruleoalba,habitat_loss_degradation,0.05203,16674437,iucn,species_ranges/iucn_spp_mol_16674437.csv
stenella coeruleoalba,inorganic_pollution,0.31791,20731,iucn,species_ranges/iucn_spp_mol_20731.csv
stenella coeruleoalba,inorganic_pollution,0.31791,16674437,iucn,species_ranges/iucn_spp_mol_16674437.csv
stenella coeruleoalba,invasive_species,0,20731,iucn,species_ranges/iucn_spp_mol_20731.csv
stenella coeruleoalba,invasive_species,0,16674437,iucn,species_ranges/iucn_spp_mol_16674437.csv
stenella coeruleoalba,light_pollution,0.21167,20731,iucn,species_ranges/iucn_spp_mol_20731.csv
stenella coeruleoalba,light_pollution,0.21167,16674437,iucn,species_ranges/iucn_spp_mol_16674437.csv
stenella coeruleoalba,marine_heat_waves,0.15376,20731,iucn,species_ranges/iucn_spp_mol_20731.csv
stenella coeruleoalba,marine_heat_waves,0.15376,16674437,iucn,species_ranges/iucn_spp_mol_16674437.csv
stenella coeruleoalba,noise_pollution,0.49927,20731,iucn,species_ranges/iucn_spp_mol_20731.csv
stenella coeruleoalba,noise_pollution,0.49927,16674437,iucn,species_ranges/iucn_spp_mol_16674437.csv
stenella coeruleoalba,oceanographic,0,20731,iucn,species_ranges/iucn_spp_mol_20731.csv
stenella coeruleoalba,oceanographic,0,16674437,iucn,species_ranges/iucn_spp_mol_16674437.csv
stenella coeruleoalba,organic_pollution,0.3998,20731,iucn,species_ranges/iucn_spp_mol_20731.csv
stenella coeruleoalba,organic_pollution,0.3998,16674437,iucn,species_ranges/iucn_spp_mol_16674437.csv
stenella coeruleoalba,plastic_pollution_microplastic,0.06757,20731,iucn,species_ranges/iucn_spp_mol_20731.csv
stenella coeruleoalba,plastic_pollution_microplastic,0.06757,16674437,iucn,species_ranges/iucn_spp_mol_16674437.csv
stenella coeruleoalba,poisons_toxins,0.05284,20731,iucn,species_ranges/iucn_spp_mol_20731.csv
stenella coeruleoalba,poisons_toxins,0.05284,16674437,iucn,species_ranges/iucn_spp_mol_16674437.csv
stenella coeruleoalba,salinity,0,20731,iucn,species_ranges/iucn_spp_mol_20731.csv
stenella coeruleoalba,salinity,0,16674437,iucn,species_ranges/iucn_spp_mol_16674437.csv
stenella coeruleoalba,sedimentation,0.27798,20731,iucn,species_ranges/iucn_spp_mol_20731.csv
stenella coeruleoalba,sedimentation,0.27798,16674437,iucn,species_ranges/iucn_spp_mol_16674437.csv
stenella coeruleoalba,sea_level_rise,0,20731,iucn,species_ranges/iucn_spp_mol_20731.csv
stenella coeruleoalba,sea_level_rise,0,16674437,iucn,species_ranges/iucn_spp_mol_16674437.csv
stenella coeruleoalba,sst_rise,0.74821,20731,iucn,species_ranges/iucn_spp_mol_20731.csv
stenella coeruleoalba,sst_rise,0.74821,16674437,iucn,species_ranges/iucn_spp_mol_16674437.csv
stenella coeruleoalba,storm_disturbance,0.20888,20731,iucn,species_ranges/iucn_spp_mol_20731.csv
stenella coeruleoalba,storm_disturbance,0.20888,16674437,iucn,species_ranges/iucn_spp_mol_16674437.csv
stenella coeruleoalba,wildlife_strike,0.58415,20731,iucn,species_ranges/iucn_spp_mol_20731.csv
stenella coeruleoalba,wildlife_strike,0.58415,16674437,iucn,species_ranges/iucn_spp_mol_16674437.csv
stenella frontalis,air_temp,0,20732,iucn,species_ranges/iucn_spp_mol_20732.csv
stenella frontalis,biomass_removal,0.74821,20732,iucn,species_ranges/iucn_spp_mol_20732.csv
stenella frontalis,bycatch,0.67429,20732,iucn,species_ranges/iucn_spp_mol_20732.csv
stenella frontalis,entanglement_macroplastic,0.48535,20732,iucn,species_ranges/iucn_spp_mol_20732.csv
stenella frontalis,eutrophication_nutrient_pollution,0.20869,20732,iucn,species_ranges/iucn_spp_mol_20732.csv
stenella frontalis,habitat_loss_degradation,0.1561,20732,iucn,species_ranges/iucn_spp_mol_20732.csv
stenella frontalis,inorganic_pollution,0.1721,20732,iucn,species_ranges/iucn_spp_mol_20732.csv
stenella frontalis,invasive_species,0,20732,iucn,species_ranges/iucn_spp_mol_20732.csv
stenella frontalis,light_pollution,0.21167,20732,iucn,species_ranges/iucn_spp_mol_20732.csv
stenella frontalis,marine_heat_waves,0.20625,20732,iucn,species_ranges/iucn_spp_mol_20732.csv
stenella frontalis,noise_pollution,0.49927,20732,iucn,species_ranges/iucn_spp_mol_20732.csv
stenella frontalis,oceanographic,0.24691,20732,iucn,species_ranges/iucn_spp_mol_20732.csv
stenella frontalis,organic_pollution,0.34573,20732,iucn,species_ranges/iucn_spp_mol_20732.csv
stenella frontalis,plastic_pollution_microplastic,0.06757,20732,iucn,species_ranges/iucn_spp_mol_20732.csv
stenella frontalis,poisons_toxins,0.05284,20732,iucn,species_ranges/iucn_spp_mol_20732.csv
stenella frontalis,salinity,0.19015,20732,iucn,species_ranges/iucn_spp_mol_20732.csv
stenella frontalis,sedimentation,0.16192,20732,iucn,species_ranges/iucn_spp_mol_20732.csv
stenella frontalis,sea_level_rise,0,20732,iucn,species_ranges/iucn_spp_mol_20732.csv
stenella frontalis,sst_rise,0.74821,20732,iucn,species_ranges/iucn_spp_mol_20732.csv
stenella frontalis,storm_disturbance,0.27851,20732,iucn,species_ranges/iucn_spp_mol_20732.csv
stenella frontalis,wildlife_strike,0.62534,20732,iucn,species_ranges/iucn_spp_mol_20732.csv
stenella longirostris,air_temp,0,20733,iucn,species_ranges/iucn_spp_mol_20733.csv
stenella longirostris,air_temp,0,133712,am,species_ranges/am_spp_mol_stenella_longirostris.csv
stenella longirostris,biomass_removal,0.74821,20733,iucn,species_ranges/iucn_spp_mol_20733.csv
stenella longirostris,biomass_removal,0.74821,133712,am,species_ranges/am_spp_mol_stenella_longirostris.csv
stenella longirostris,bycatch,0.60036,20733,iucn,species_ranges/iucn_spp_mol_20733.csv
stenella longirostris,bycatch,0.60036,133712,am,species_ranges/am_spp_mol_stenella_longirostris.csv
stenella longirostris,entanglement_macroplastic,0.32194,20733,iucn,species_ranges/iucn_spp_mol_20733.csv
stenella longirostris,entanglement_macroplastic,0.32194,133712,am,species_ranges/am_spp_mol_stenella_longirostris.csv
stenella longirostris,eutrophication_nutrient_pollution,0.10435,20733,iucn,species_ranges/iucn_spp_mol_20733.csv
stenella longirostris,eutrophication_nutrient_pollution,0.10435,133712,am,species_ranges/am_spp_mol_stenella_longirostris.csv
stenella longirostris,habitat_loss_degradation,0.05203,20733,iucn,species_ranges/iucn_spp_mol_20733.csv
stenella longirostris,habitat_loss_degradation,0.05203,133712,am,species_ranges/am_spp_mol_stenella_longirostris.csv
stenella longirostris,inorganic_pollution,0.26453,20733,iucn,species_ranges/iucn_spp_mol_20733.csv
stenella longirostris,inorganic_pollution,0.26453,133712,am,species_ranges/am_spp_mol_stenella_longirostris.csv
stenella longirostris,invasive_species,0,20733,iucn,species_ranges/iucn_spp_mol_20733.csv
stenella longirostris,invasive_species,0,133712,am,species_ranges/am_spp_mol_stenella_longirostris.csv
stenella longirostris,light_pollution,0.21167,20733,iucn,species_ranges/iucn_spp_mol_20733.csv
stenella longirostris,light_pollution,0.21167,133712,am,species_ranges/am_spp_mol_stenella_longirostris.csv
stenella longirostris,marine_heat_waves,0.22285,20733,iucn,species_ranges/iucn_spp_mol_20733.csv
stenella longirostris,marine_heat_waves,0.22285,133712,am,species_ranges/am_spp_mol_stenella_longirostris.csv
stenella longirostris,noise_pollution,0.49927,20733,iucn,species_ranges/iucn_spp_mol_20733.csv
stenella longirostris,noise_pollution,0.49927,133712,am,species_ranges/am_spp_mol_stenella_longirostris.csv
stenella longirostris,oceanographic,0,20733,iucn,species_ranges/iucn_spp_mol_20733.csv
stenella longirostris,oceanographic,0,133712,am,species_ranges/am_spp_mol_stenella_longirostris.csv
stenella longirostris,organic_pollution,0.32661,20733,iucn,species_ranges/iucn_spp_mol_20733.csv
stenella longirostris,organic_pollution,0.32661,133712,am,species_ranges/am_spp_mol_stenella_longirostris.csv
stenella longirostris,plastic_pollution_microplastic,0.06757,20733,iucn,species_ranges/iucn_spp_mol_20733.csv
stenella longirostris,plastic_pollution_microplastic,0.06757,133712,am,species_ranges/am_spp_mol_stenella_longirostris.csv
stenella longirostris,poisons_toxins,0.05284,20733,iucn,species_ranges/iucn_spp_mol_20733.csv
stenella longirostris,poisons_toxins,0.05284,133712,am,species_ranges/am_spp_mol_stenella_longirostris.csv
stenella longirostris,salinity,0,20733,iucn,species_ranges/iucn_spp_mol_20733.csv
stenella longirostris,salinity,0,133712,am,species_ranges/am_spp_mol_stenella_longirostris.csv
stenella longirostris,sedimentation,0.27798,20733,iucn,species_ranges/iucn_spp_mol_20733.csv
stenella longirostris,sedimentation,0.27798,133712,am,species_ranges/am_spp_mol_stenella_longirostris.csv
stenella longirostris,sea_level_rise,0,20733,iucn,species_ranges/iucn_spp_mol_20733.csv
stenella longirostris,sea_level_rise,0,133712,am,species_ranges/am_spp_mol_stenella_longirostris.csv
stenella longirostris,sst_rise,0.74821,20733,iucn,species_ranges/iucn_spp_mol_20733.csv
stenella longirostris,sst_rise,0.74821,133712,am,species_ranges/am_spp_mol_stenella_longirostris.csv
stenella longirostris,storm_disturbance,0.20888,20733,iucn,species_ranges/iucn_spp_mol_20733.csv
stenella longirostris,storm_disturbance,0.20888,133712,am,species_ranges/am_spp_mol_stenella_longirostris.csv
stenella longirostris,wildlife_strike,0.58415,20733,iucn,species_ranges/iucn_spp_mol_20733.csv
stenella longirostris,wildlife_strike,0.58415,133712,am,species_ranges/am_spp_mol_stenella_longirostris.csv
steno bredanensis,air_temp,0,20738,iucn,species_ranges/iucn_spp_mol_20738.csv
steno bredanensis,air_temp,0,160158217,iucn,species_ranges/iucn_spp_mol_160158217.csv
steno bredanensis,biomass_removal,0.75464,20738,iucn,species_ranges/iucn_spp_mol_20738.csv
steno bredanensis,biomass_removal,0.75464,160158217,iucn,species_ranges/iucn_spp_mol_160158217.csv
steno bredanensis,bycatch,0.68008,20738,iucn,species_ranges/iucn_spp_mol_20738.csv
steno bredanensis,bycatch,0.68008,160158217,iucn,species_ranges/iucn_spp_mol_160158217.csv
steno bredanensis,entanglement_macroplastic,0.48896,20738,iucn,species_ranges/iucn_spp_mol_20738.csv
steno bredanensis,entanglement_macroplastic,0.48896,160158217,iucn,species_ranges/iucn_spp_mol_160158217.csv
steno bredanensis,eutrophication_nutrient_pollution,0.10518,20738,iucn,species_ranges/iucn_spp_mol_20738.csv
